,GRANJA,FECHA RECEPCION,t2m_min_weekFR,t2m_max_weekFR,rh2m_mean_WFR,N°INICIAL,PESO  M,GANA M,% DESCARTE SEM 1,DESCARTE SEM 1,FECHA SEM 1,t2m_min_weekF1,t2m_max_weekF1,rh2m_mean_WF1,SALDO AVES SEM 1,PESO M SEM 1,CONS  SEM 1,MORT SEM 1,CONV SEM 1,FECHA SEM 2,t2m_min_weekF2,t2m_max_weekF2,rh2m_mean_WF2,SALDO AVES SEM 2,PESO M SEM 2,CONS  SEM 2,MORT SEM 2,CONV SEM 2,FECHA SEM 3,t2m_min_weekF3,t2m_max_weekF3,rh2m_mean_WF3,SALDO AVES SEM 3,PESO M SEM 3,CONS  SEM 3,MORT SEM 3,CONV SEM 3,FECHA SEM 4,t2m_min_weekF4,t2m_max_weekF4,rh2m_mean_WF4,SALDO AVES SEM 4,PESO M SEM 4,CONS  SEM 4,MORT SEM 4,CONV SEM 4,FECHA SEM 5,t2m_min_weekF5,t2m_max_weekF5,rh2m_mean_WF5,SALDO AVES SEM 5,PESO M SEM 5,CONS  SEM 5,MORT SEM 5,CONV SEM 5,36PESO,36DATE,rh2m_36,t2m_max_36,t2m_min_36,37PESO,37DATE,rh2m_37,t2m_max_37,t2m_min_37,38PESO,38DATE,rh2m_38,t2m_max_38,t2m_min_38,39PESO,39DATE,rh2m_39,t2m_max_39,t2m_min_39,40PESO,40DATE,rh2m_40,t2m_max_40,t2m_min_40,41PESO,41DATE,rh2m_41,t2m_max_41,t2m_min_41,42PESO,42DATE,rh2m_42,t2m_max_42,t2m_min_42,43PESO,43DATE,rh2m_43,t2m_max_43,t2m_min_43,44PESO,44DATE,rh2m_44,t2m_max_44,t2m_min_44,FECHA_FAENA,EDAD,PESO REAL,m.s.n.m
357,PALMAR,2022-03-08,13.75,26.39,80.02714285714286,26316.0,0.0407,4.438984438984439,0.0,0.0,2022-03-15,14.94,26.89,79.06142857142856,26131.0,0.1806666666666666,0.1538402663503118,0.7029943760449916,0.8515144,2022-03-15,14.94,26.89,79.06142857142856,25993.0,0.408,0.4616627553572116,1.2273902,1.1315264,2022-03-15,14.94,26.89,79.06142857142856,25799.0,0.8336666666666667,1.0341486104112565,1.9645842833257332,1.2404821,2022-03-15,14.94,26.89,79.06142857142856,25689.0,1.4456666666666669,1.8856319,2.382580939352485,1.3043338,2022-03-15,14.94,26.89,79.06142857142856,25594.0,2.111333333333333,3.044463546143628,2.743578051375589,1.4419625,2.2776666666666667,2022-04-13,76.94,26.73,15.9,2.372666666666667,2022-04-14,72.12,27.71,14.7,2.4676666666666667,2022-04-15,79.56,24.69,16.19,2.562666666666667,2022-04-16,81.56,23.15,15.72,2.6576666666666666,2022-04-17,82.19,24.69,16.44,2.7593333333333336,2022-04-18,86.0,22.93,15.19,2.854333333333333,2022-04-19,88.75,21.23,15.53,2.954333333333333,2022-04-20,92.44,20.52,15.98,3.0543333333333336,2022-04-21,87.12,21.62,15.44,2022-04-12,35.0,2.128401953942777,550
358,MARIANA,2022-03-09,15.57,26.08,80.07142857142857,51204.0,0.042,3.9,0.0087,450.0,2022-03-16,15.55,27.84,80.6857142857143,50616.0,0.1696,0.1489647542279121,1.15,0.883,2022-03-16,15.55,27.84,80.6857142857143,50314.0,0.414,0.4571292284453631,1.7381455,1.1041769,2022-03-16,15.55,27.84,80.6857142857143,50026.0,0.7862,1.0002798544756726,2.300601515506601,1.2722969,2022-03-16,15.55,27.84,80.6857142857143,49843.0,1.3367,1.8008547,2.657995469103976,1.3472393,2022-03-16,15.55,27.84,80.6857142857143,49624.0,2.0317,2.906658068676447,3.085696429966409,1.4306532,2.0976,2022-04-14,74.5,26.85,16.17,2.1899,2022-04-15,80.75,24.1,17.9,2.2822,2022-04-16,84.19,23.24,17.54,2.3736,2022-04-17,81.94,24.45,16.98,2.5485,2022-04-18,86.12,22.65,16.83,2.6415,2022-04-19,89.81,21.26,15.9,2.751,2022-04-20,90.12,21.52,16.68,2.851,2022-04-21,89.62,20.65,16.1,2.951,2022-04-22,91.12,20.33,15.07,2022-04-21,43.0,2.8756224550779064,2300
359,MARIANA,2022-03-11,15.57,26.08,82.17714285714285,20400.0,0.041,4.01,0.009,187.0,2022-03-18,15.14,28.06,77.03428571428572,20140.0,0.16825,0.1420059582919563,1.26,0.85,2022-03-18,15.14,28.06,77.03428571428572,19963.0,0.425,0.4508340429795121,2.1421568,1.060786,2022-03-18,15.14,28.06,77.03428571428572,19779.0,0.792,0.9970170382729158,3.044117647058824,1.2588599,2022-03-18,15.14,28.06,77.03428571428572,19668.0,1.358,1.8039454,3.5882352941176467,1.328384,2022-03-18,15.14,28.06,77.03428571428572,19499.0,2.0455,2.912969895892097,4.416666666666667,1.4240869,2.12475,2022-04-16,84.19,23.24,17.54,2.21675,2022-04-17,81.94,24.45,16.98,2.313,2022-04-18,86.12,22.65,16.83,2.404,2022-04-19,89.81,21.26,15.9,2.51625,2022-04-20,90.12,21.52,16.68,2.6285,2022-04-21,89.62,20.65,16.1,2.726,2022-04-22,91.12,20.33,15.07,2.826,2022-04-23,80.88,20.83,14.44,2.926,2022-04-24,84.06,22.09,15.67,2022-04-21,41.0,2.678216007224198,2300
360,TERRANOVA,2022-03-11,14.95,24.89,83.53571428571429,27438.0,0.039,4.205128205128205,0.009029183,250.0,2022-03-18,13.61,27.18,79.19714285714285,27134.0,0.164,0.15,1.1079524746701654,0.91463417,2022-03-18,13.61,27.18,79.19714285714285,26878.0,0.408,0.479,2.040965,1.1740196,2022-03-18,13.61,27.18,79.19714285714285,26778.0,0.817,1.042,2.40542313579707,1.2753978,2022-03-18,13.61,27.18,79.19714285714285,26699.0,1.412,1.858,2.693344995990961,1.315864,2022-03-18,13.61,27.18,79.19714285714285,26529.0,2.054,2.928,3.3129236824841457,1.4255112,2.178333333333333,2022-04-16,86.25,23.52,16.79,2.2703333333333333,2022-04-17,82.38,24.01,16.21,2.39,2022-04-18,86.31,22.09,15.93,2.490333333333333,2022-04-19,86.88,21.44,15.05,2.5836666666666663,2022-04-20,88.0,21.65,15.83,2.678333333333333,2022-04-21,91.25,19.66,14.83,2.775,2022-04-22,88.06,19.9,14.3,2.875,2022-04-23,81.88,21.12,13.44,2.975,2022-04-24,84.81,20.72,15.14,2022-04-20,40.0,2.4214703423387927,1670
361,TERRANOVA,2022-03-12,13.61,24.89,83.22285714285714,38862.0,0.039,4.641025641025641,0.007153441,280.0,2022-03-19,14.24,27.4,77.74142857142859,38158.0,0.181,0.155,1.811538263599403,0.8563536,2022-03-19,14.24,27.4,77.74142857142859,38202.0,0.422,0.479,1.6983172,1.135071,2022-03-19,14.24,27.4,77.74142857142859,38048.0,0.817,1.044,2.094591117286809,1.2778457,2022-03-19,14.24,27.4,77.74142857142859,37952.0,1.342,1.858,2.341619062323092,1.3845007,2022-03-19,14.24,27.4,77.74142857142859,37755.0,1.975,2.94,2.8485409911996293,1.4886076,2.0742000000000003,2022-04-17,82.38,24.01,16.21,2.2032,2022-04-18,86.31,22.09,15.93,2.2874000000000003,2022-04-19,86.88,21.44,15.05,2.3818,2022-04-20,88.0,21.65,15.83,2.4814,2022-04-21,91.25,19.66,14.83,2.5804,2022-04-22,88.06,19.9,14.3,2.6804,2022-04-23,81.88,21.12,13.44,2.7804,2022-04-24,84.81,20.72,15.14,2.8778,2022-04-25,83.62,23.73,15.66,2022-04-26,45.0,3.03364309883586,1670
362,PARAISO,2022-03-15,15.91,26.62,80.98857142857143,41055.0,0.037,4.711711711711712,0.0,0.0,2022-03-22,15.14,28.62,74.34857142857143,40689.0,0.1743333333333333,0.1602398682690653,0.8914870295944465,0.9191579,2022-03-22,15.14,28.62,74.34857142857143,40475.0,0.4066666666666667,0.468437306979617,1.412739,1.151895,2022-03-22,15.14,28.62,74.34857142857143,40220.0,0.662,1.0134261561412232,2.033857021069297,1.5308552,2022-03-22,15.14,28.62,74.34857142857143,39899.0,1.2025,1.8606982,2.8157349896480333,1.5473583,2022-03-22,15.14,28.62,74.34857142857143,39178.0,2.004,3.0711113379958137,4.571915722810863,1.5324907,2.0766666666666667,2022-04-20,90.12,21.52,16.68,2.1716666666666664,2022-04-21,89.62,20.65,16.1,2.2666666666666666,2022-04-22,91.12,20.33,15.07,2.361666666666667,2022-04-23,80.88,20.83,14.44,2.4566666666666666,2022-04-24,84.06,22.09,15.67,2.6391666666666667,2022-04-25,84.69,23.75,16.76,2.7425,2022-04-26,85.81,23.6,16.9,2.841666666666667,2022-04-27,82.75,23.05,16.74,2.9408333333333334,2022-04-28,90.44,21.9,16.59,2022-04-28,44.0,2.778983933999132,950
363,HERRADURA,2022-03-16,20.68,32.95,78.83857142857143,27030.0,0.041,4.493902439024391,0.0023253239,63.0,2022-03-23,21.68,33.62,81.26857142857143,26839.0,0.18425,0.1520175863482246,0.7066222715501295,0.8250615,2022-03-23,21.68,33.62,81.26857142857143,26794.0,0.4125,0.4568186907516608,0.873104,1.1074393,2022-03-23,21.68,33.62,81.26857142857143,26740.0,0.8835,1.0321615557217652,1.072881982981872,1.1682644,2022-03-23,21.68,33.62,81.26857142857143,26688.0,1.453,1.8742507,1.265260821309656,1.2899178,2022-03-23,21.68,33.62,81.26857142857143,26644.0,2.1675,3.0280738627833657,1.4280429152793193,1.3970352,2.2525,2022-04-21,88.38,26.29,22.13,2.3375,2022-04-22,92.62,25.48,20.7,2.4325,2022-04-23,86.94,26.65,20.05,2.5275,2022-04-24,87.44,27.73,20.22,2.6,2022-04-25,95.12,25.41,22.65,2.7037500000000003,2022-04-26,88.12,28.26,21.82,2.8062500000000004,2022-04-27,89.19,27.1,22.65,2.9175,2022-04-28,94.56,25.79,22.12,3.0175,2022-04-29,87.5,28.91,21.43,2022-04-25,40.0,2.6557062985001454,155
364,PARAISO,2022-03-16,15.55,27.84,80.68571428571428,17850.0,0.037,4.9324324324324325,0.0,0.0,2022-03-23,15.14,28.62,74.62571428571428,17718.0,0.1825,0.160288971667231,0.7394957983193278,0.8782957,2022-03-23,15.14,28.62,74.62571428571428,17617.0,0.4105,0.4677300334903786,1.3053222,1.1394154,2022-03-23,15.14,28.62,74.62571428571428,17484.0,0.8155,1.0134980553649051,2.0504201680672267,1.2427934,2022-03-23,15.14,28.62,74.62571428571428,17330.0,1.2215,1.8626659,2.9131652661064424,1.5249004,2022-03-23,15.14,28.62,74.62571428571428,17014.0,1.98,3.0798166216057368,4.683473389355743,1.555463,2.12,2022-04-21,89.62,20.65,16.1,2.215,2022-04-22,91.12,20.33,15.07,2.31,2022-04-23,80.88,20.83,14.44,2.401,2022-04-24,84.06,22.09,15.67,2.565,2022-04-25,84.69,23.75,16.76,2.685,2022-04-26,85.81,23.6,16.9,2.8025,2022-04-27,82.75,23.05,16.74,2.9,2022-04-28,90.44,21.9,16.59,3.0,2022-04-29,81.94,25.59,16.8,2022-04-27,42.0,2.8253825649658317,950
365,ROBLE,2022-03-17,13.61,27.18,81.60857142857142,34323.0,0.039,4.611111111111112,0.002035298,70.0,2022-03-24,14.58,27.4,75.08714285714287,33837.0,0.1798333333333333,0.1489493749445872,1.4159601433441134,0.82826346,2022-03-24,14.58,27.4,75.08714285714287,33570.505,0.435,0.4635021129411071,2.1923928,1.0655221,2022-03-24,14.58,27.4,75.08714285714287,33436.0,0.7975,1.0455796147864578,2.584272936514873,1.3110716,2022-03-24,14.58,27.4,75.08714285714287,33310.0,1.309,1.8817172,2.9513737144189025,1.4375226,2022-03-24,14.58,27.4,75.08714285714287,33131.708,2.025166666666667,3.036366250722722,3.470827142149583,1.4993167,2.0055,2022-04-24,84.81,20.72,15.14,2.214,2022-04-25,83.62,23.73,15.66,2.324666666666667,2022-04-26,85.69,23.77,16.09,2.419,2022-04-27,82.56,23.48,15.3,2.572,2022-04-28,90.38,20.82,15.43,2.667,2022-04-29,81.19,25.17,15.3,2.762,2022-04-30,82.75,23.68,15.34,2.857,2022-05-01,82.75,23.86,15.44,2.9547083333333335,2022-05-02,77.19,25.83,14.44,2022-04-30,42.0,2.7597643051935514,1919
366,HERRADURA,2022-03-18,20.68,33.62,78.08142857142856,33660.0,0.042799998,4.070093457943925,0.0034048853,115.0,2022-03-25,21.68,32.19,82.68714285714286,33408.0,0.1742,0.1436781609195402,0.7486631016042781,0.8247885,2022-03-25,21.68,32.19,82.68714285714286,33325.0,0.4032,0.4441110277569392,0.9952466,1.1014658,2022-03-25,21.68,32.19,82.68714285714286,33267.0,0.8062,0.990771635554754,1.1675579322638143,1.2289402,2022-03-25,21.68,32.19,82.68714285714286,33227.0,1.405,1.8370602,1.2863933452168743,1.3075162,2022-03-25,21.68,32.19,82.68714285714286,33175.0,2.1298000000000004,2.993820648078372,1.4408793820558528,1.4056816,2.2228000000000003,2022-04-23,86.94,26.65,20.05,2.3148,2022-04-24,87.44,27.73,20.22,2.4362000000000004,2022-04-25,95.12,25.41,22.65,2.5312,2022-04-26,88.12,28.26,21.82,2.6112,2022-04-27,89.19,27.1,22.65,2.6912,2022-04-28,94.56,25.79,22.12,2.7712,2022-04-29,87.5,28.91,21.43,2.8712,2022-04-30,89.62,28.01,22.89,2.9712,2022-05-01,90.25,26.87,22.43,2022-04-28,41.0,2.681347150259068,155
367,LA CEIBA,2022-03-19,15.14,28.62,75.99,26520.0,0.04,4.465,0.009227781,247.0,2022-03-26,15.44,28.59,75.62571428571428,26225.0,0.1785999999999999,0.1525262154432793,1.11236802413273,0.85401016,2022-03-26,15.44,28.59,75.62571428571428,26094.0,0.403,0.473,1.6063348,1.1736972,2022-03-26,15.44,28.59,75.62571428571428,22231.0,0.7262000000000001,1.2001259502496513,16.17269984917044,1.6526108,2022-03-26,15.44,28.59,75.62571428571428,25900.0,1.2144,1.8424711,2.337858220211161,1.5171863,2022-03-26,15.44,28.59,75.62571428571428,25841.0,1.908,2.9488022909330134,2.560331825037707,1.5454938,2.0022,2022-04-24,84.06,22.09,15.67,2.1442,2022-04-25,84.69,23.75,16.76,2.217,2022-04-26,85.81,23.6,16.9,2.297,2022-04-27,82.75,23.05,16.74,2.3920000000000003,2022-04-28,90.44,21.9,16.59,2.633,2022-04-29,81.94,25.59,16.8,2.722,2022-04-30,82.5,24.37,16.73,2.818,2022-05-01,82.81,24.44,16.36,2.912,2022-05-02,75.88,25.96,16.08,2022-05-01,44.0,2.585981715280801,1050
368,ROBLE,2022-03-22,15.36,27.4,75.44571428571429,54723.0,0.038,4.199561403508772,0.0011863912,65.0,2022-03-29,14.58,27.0,77.49857142857142,54024.0,0.1595833333333333,0.1377165704131497,1.2773422509730827,0.8629759,2022-03-29,14.58,27.0,77.49857142857142,53653.0,0.392,0.4510465398020614,1.9553021,1.1506289,2022-03-29,14.58,27.0,77.49857142857142,53257.0,0.7469166666666667,1.00644046791971,2.678946695173876,1.3474602,2022-03-29,14.58,27.0,77.49857142857142,53004.0,1.2869166666666667,1.8481624,3.14127514938874,1.4361166,2022-03-29,14.58,27.0,77.49857142857142,52722.0,1.8435,3.009775236144304,3.656597774244833,1.6326418,2.120833333333333,2022-04-27,82.56,23.48,15.3,2.2645,2022-04-28,90.38,20.82,15.43,2.3594166666666667,2022-04-29,81.19,25.17,15.3,2.4544166666666665,2022-04-30,82.75,23.68,15.34,2.5494166666666667,2022-05-01,82.75,23.86,15.44,2.6546875,2022-05-02,77.19,25.83,14.44,2.7528125,2022-05-03,68.88,27.0,15.66,2.8516666666666666,2022-05-04,71.12,27.0,14.62,2.951666666666666,2022-05-05,78.94,25.63,15.26,2022-05-04,43.0,2.82107096212451,1919
369,ROBLE,2022-03-23,15.36,27.4,75.62285714285714,26316.0,0.037,3.5351351351351354,0.0008732298,23.0,2022-03-30,14.58,27.0,77.55285714285715,26005.0,0.1308,0.1292059219380888,1.1817905456756346,0.9878129,2022-03-30,14.58,27.0,77.55285714285715,25838.0,0.3412,0.4071522563665918,1.8163855,1.193295,2022-03-30,14.58,27.0,77.55285714285715,25536.0,0.7233999999999999,0.950814536340852,2.9639762881896945,1.314369,2022-03-30,14.58,27.0,77.55285714285715,25419.0,1.2435999999999998,1.7829183,3.408572731418149,1.433675,2022-03-30,14.58,27.0,77.55285714285715,25169.0,1.9338,2.887679288013032,4.358565131478948,1.4932668,2.0188,2022-04-28,90.38,20.82,15.43,2.1138,2022-04-29,81.19,25.17,15.3,2.2088,2022-04-30,82.75,23.68,15.34,2.3038,2022-05-01,82.75,23.86,15.44,2.42235,2022-05-02,77.19,25.83,14.44,2.52235,2022-05-03,68.88,27.0,15.66,2.61735,2022-05-04,71.12,27.0,14.62,2.7161,2022-05-05,78.94,25.63,15.26,2.8161,2022-05-06,85.88,23.37,16.37,2022-05-04,42.0,2.920340745013181,1919
370,VILLA FLORIDA,2022-03-23,15.14,28.62,74.62571428571428,12750.0,0.039,4.307692307692308,0.012469986,161.0,2022-03-30,15.44,28.59,76.50857142857141,12552.0,0.168,0.148,1.5529411764705885,0.88095236,2022-03-30,15.44,28.59,76.50857142857141,12493.0,0.391,0.466,2.0156863,1.1918159,2022-03-30,15.44,28.59,76.50857142857141,12215.0,0.706,1.014,4.196078431372549,1.4362606,2022-03-30,15.44,28.59,76.50857142857141,12182.0,1.363,1.804,4.454901960784314,1.3235509,2022-03-30,15.44,28.59,76.50857142857141,12135.0,1.99,2.879,4.823529411764706,1.4467337,2.0980000000000003,2022-04-28,90.44,21.9,16.59,2.191333333333333,2022-04-29,81.94,25.59,16.8,2.283333333333333,2022-04-30,82.5,24.37,16.73,2.374333333333333,2022-05-01,82.81,24.44,16.36,2.515333333333333,2022-05-02,75.88,25.96,16.08,2.6053333333333333,2022-05-03,72.0,27.33,15.58,2.71425,2022-05-04,73.06,27.03,15.18,2.825416666666667,2022-05-05,77.25,26.13,16.48,2.9205,2022-05-06,84.75,23.89,17.09,2022-05-05,43.0,2.7178068239687656,1300
371,ESPERANZA,2022-03-25,15.44,28.62,74.59857142857143,7650.0,0.042,4.531746031746032,0.0029975239,23.0,2022-04-01,15.73,28.0,75.87571428571428,7569.0,0.1903333333333333,0.1585414189456995,1.0588235294117647,0.83296716,2022-04-01,15.73,28.0,75.87571428571428,7518.0,0.4503333333333333,0.4894918861399308,1.7254902,1.0869546,2022-04-01,15.73,28.0,75.87571428571428,7482.0,0.892,1.0932905640203154,2.196078431372549,1.2256621,2022-04-01,15.73,28.0,75.87571428571428,7443.0,1.51,1.9911326,2.705882352941176,1.3186308,2022-04-01,15.73,28.0,75.87571428571428,7402.0,2.1866666666666665,3.164009727100784,3.241830065359477,1.4469557,2.282,2022-04-30,82.5,24.37,16.73,2.3766666666666665,2022-05-01,82.81,24.44,16.36,2.4760833333333334,2022-05-02,75.88,25.96,16.08,2.5715833333333333,2022-05-03,72.0,27.33,15.58,2.6721666666666666,2022-05-04,73.06,27.03,15.18,2.774583333333333,2022-05-05,77.25,26.13,16.48,2.8758333333333335,2022-05-06,84.75,23.89,17.09,2.975833333333333,2022-05-07,83.12,24.73,16.48,3.075833333333333,2022-05-08,84.12,24.88,17.08,2022-05-06,42.0,2.931972912184575,1500
372,DESPENSA,2022-03-25,15.44,28.62,74.59857142857143,7650.0,0.042,4.321428571428571,0.0028675704,22.0,2022-04-01,15.73,28.0,75.87571428571428,7529.0,0.1815,0.159383716296985,1.5816993464052287,0.8781472,2022-04-01,15.73,28.0,75.87571428571428,7447.0,0.41,0.4673022693702162,2.6535947,1.1397617,2022-04-01,15.73,28.0,75.87571428571428,7382.0,0.8,1.021403413709022,3.503267973856209,1.2767543,2022-04-01,15.73,28.0,75.87571428571428,7333.0,1.3925,1.8682667,4.143790849673203,1.3416637,2022-04-01,15.73,28.0,75.87571428571428,7269.0,2.0275,3.05131379832164,4.980392156862745,1.5049636,2.124,2022-04-30,82.5,24.37,16.73,2.2205,2022-05-01,82.81,24.44,16.36,2.327125,2022-05-02,75.88,25.96,16.08,2.422875,2022-05-03,72.0,27.33,15.58,2.521125,2022-05-04,73.06,27.03,15.18,2.621125,2022-05-05,77.25,26.13,16.48,2.71875,2022-05-06,84.75,23.89,17.09,2.8272500000000003,2022-05-07,83.12,24.73,16.48,2.92725,2022-05-08,84.12,24.88,17.08,2022-05-07,43.0,2.8053624627606752,1300
373,TORCOROMA,2022-03-25,15.44,28.62,74.59857142857143,25092.0,0.039,4.282051282051282,0.0136792455,348.0,2022-04-01,15.73,28.0,75.87571428571428,24654.0,0.167,0.142,1.7455762792922047,0.8502994,2022-04-01,15.73,28.0,75.87571428571428,24574.0,0.4066666666666667,0.4492553104907626,2.064403,1.1047262,2022-04-01,15.73,28.0,75.87571428571428,24341.0,0.791,0.9974939402653958,2.9929858122110637,1.2610543,2022-04-01,15.73,28.0,75.87571428571428,24259.0,1.2936666666666667,1.8236531,3.3197831978319785,1.4096777,2022-04-01,15.73,28.0,75.87571428571428,24133.0,1.941,3.0000414370364235,3.821935278176311,1.5456164,2.0340000000000003,2022-04-30,82.5,24.37,16.73,2.126,2022-05-01,82.81,24.44,16.36,2.225083333333333,2022-05-02,75.88,25.96,16.08,2.3248333333333333,2022-05-03,72.0,27.33,15.58,2.4250833333333333,2022-05-04,73.06,27.03,15.18,2.54125,2022-05-05,77.25,26.13,16.48,2.634583333333333,2022-05-06,84.75,23.89,17.09,2.7279166666666668,2022-05-07,83.12,24.73,16.48,2.8279166666666664,2022-05-08,84.12,24.88,17.08,2022-05-06,42.0,2.7175533276315424,900
374,TORCOROMA,2022-03-26,15.44,28.59,75.62571428571428,39780.0,0.038,4.368421052631579,0.014541581,587.0,2022-04-02,15.73,28.05,74.58142857142856,38999.0,0.166,0.153,1.963298139768728,0.92168677,2022-04-02,15.73,28.05,74.58142857142856,38706.0,0.412,0.461,2.6998491,1.118932,2022-04-02,15.73,28.05,74.58142857142856,38208.0,0.7898,1.0186348408710215,3.951734539969834,1.2897377,2022-04-02,15.73,28.05,74.58142857142856,38021.0,1.2762,1.844244,4.4218200100553045,1.4451058,2022-04-02,15.73,28.05,74.58142857142856,37542.0,1.9572,3.035533535773268,5.625942684766215,1.5509572,2.0282,2022-05-01,82.81,24.44,16.36,2.11965,2022-05-02,75.88,25.96,16.08,2.22285,2022-05-03,72.0,27.33,15.58,2.3242000000000003,2022-05-04,73.06,27.03,15.18,2.4143499999999998,2022-05-05,77.25,26.13,16.48,2.5102,2022-05-06,84.75,23.89,17.09,2.5999499999999998,2022-05-07,83.12,24.73,16.48,2.69395,2022-05-08,84.12,24.88,17.08,2.78795,2022-05-09,88.12,22.97,17.77,2022-05-09,44.0,2.8647243584544517,900
375,BELLAVISTA,2022-03-26,15.44,28.59,75.62571428571428,5508.0,0.038,4.473684210526316,0.0050578034,28.0,2022-04-02,15.73,28.05,74.58142857142857,5420.0,0.17,0.1549815498154981,1.597676107480029,0.9116562,2022-04-02,15.73,28.05,74.58142857142857,5337.0,0.4,0.4571856848416713,3.1045752,1.1429642,2022-04-02,15.73,28.05,74.58142857142857,5302.0,0.77,1.010939268200679,3.74001452432825,1.3129082,2022-04-02,15.73,28.05,74.58142857142857,5261.0,1.213,1.748717,4.484386347131445,1.4416463,2022-04-02,15.73,28.05,74.58142857142857,5221.0,1.9,2.903658303007087,5.210602759622367,1.5282412,1.964,2022-05-01,82.81,24.44,16.36,2.0845000000000002,2022-05-02,75.88,25.96,16.08,2.176,2022-05-03,72.0,27.33,15.58,2.25975,2022-05-04,73.06,27.03,15.18,2.3705,2022-05-05,77.25,26.13,16.48,2.46425,2022-05-06,84.75,23.89,17.09,2.55925,2022-05-07,83.12,24.73,16.48,2.65925,2022-05-08,84.12,24.88,17.08,2.75925,2022-05-09,88.12,22.97,17.77,2022-05-06,41.0,2.614496174866497,1100
376,BELLAVISTA,2022-03-29,15.44,28.59,76.54571428571428,42279.0,0.0365,4.018264840182648,0.0026185422,111.0,2022-04-05,15.73,28.05,76.52714285714286,41758.0,0.1466666666666666,0.1345849897025719,1.2322902623051633,0.91762495,2022-04-05,15.73,28.05,76.52714285714286,41355.0,0.377,0.4357393301898198,2.1854823,1.1558073,2022-04-05,15.73,28.05,76.52714285714286,41053.0,0.7766666666666666,0.9821450320317636,2.899784763121171,1.2645644,2022-04-05,15.73,28.05,76.52714285714286,40808.0,1.2871666666666668,1.7682807,3.4792686676600675,1.3737776,2022-04-05,15.73,28.05,76.52714285714286,40546.0,1.9048333333333327,2.9309919597494205,4.098961659452684,1.5387131,1.9868749999999997,2022-05-04,73.06,27.03,15.18,2.1048333333333336,2022-05-05,77.25,26.13,16.48,2.193625,2022-05-06,84.75,23.89,17.09,2.284625,2022-05-07,83.12,24.73,16.48,2.379625,2022-05-08,84.12,24.88,17.08,2.48875,2022-05-09,88.12,22.97,17.77,2.5834166666666665,2022-05-10,85.06,24.95,16.95,2.6823749999999995,2022-05-11,89.44,21.87,17.39,2.7813333333333334,2022-05-12,88.88,23.67,16.96,2022-05-11,43.0,2.93351905715257,1100
377,TESORO,2022-03-30,15.44,28.59,76.50857142857141,33048.0,0.038,4.447368421052632,0.0,0.0,2022-04-06,15.73,28.05,78.00142857142858,32601.0,0.169,0.1619582221404251,1.352578068264343,0.95833266,2022-04-06,15.73,28.05,78.00142857142858,32374.0,0.437,0.4670414530178538,2.0394578,1.0687448,2022-04-06,15.73,28.05,78.00142857142858,31958.0,0.84,1.0188372238563117,3.298232873396272,1.2129015,2022-04-06,15.73,28.05,78.00142857142858,31825.0,1.4075,1.8589159,3.700677801984992,1.3207219,2022-04-06,15.73,28.05,78.00142857142858,31722.0,2.103,3.0111594477019104,4.012345679012346,1.43184,2.1414999999999997,2022-05-05,77.25,26.13,16.48,2.2342500000000003,2022-05-06,84.75,23.89,17.09,2.327,2022-05-07,83.12,24.73,16.48,2.4182499999999996,2022-05-08,84.12,24.88,17.08,2.52025,2022-05-09,88.12,22.97,17.77,2.6161875,2022-05-10,85.06,24.95,16.95,2.7115,2022-05-11,89.44,21.87,17.39,2.8115,2022-05-12,88.88,23.67,16.96,3.0,2022-05-13,82.06,25.19,17.51,2022-05-07,38.0,2.33976833976834,1100
378,TESORO,2022-04-01,15.73,28.0,75.87571428571428,35343.0,0.038,4.269736842105263,0.0,0.0,2022-04-08,15.78,28.05,81.84,34751.0,0.16225,0.1622974878420764,1.675013439719322,1.0002927,2022-04-08,15.78,28.05,81.84,34494.0,0.43075,0.4708065170754334,2.402173,1.0929925,2022-04-08,15.78,28.05,81.84,34232.268,0.833,1.0189216793932556,3.1427213309566358,1.2231953,2022-04-08,15.78,28.05,81.84,34202.0,1.42375,1.8536928,3.228362051891464,1.3019791,2022-04-08,15.78,28.05,81.84,34098.972,2.07225,3.004196138229622,3.519870978694504,1.4497267,2.1557500000000003,2022-05-07,83.12,24.73,16.48,2.2485,2022-05-08,84.12,24.88,17.08,2.350625,2022-05-09,88.12,22.97,17.77,2.4433125,2022-05-10,85.06,24.95,16.95,2.5389375000000003,2022-05-11,89.44,21.87,17.39,2.6339375,2022-05-12,88.88,23.67,16.96,2.8127500000000003,2022-05-13,82.06,25.19,17.51,2.91275,2022-05-14,84.5,25.62,16.64,3.01275,2022-05-15,84.94,24.69,17.0,2022-05-12,41.0,2.7729906124803287,1100
