,GRANJA,FECHA RECEPCION,t2m_min_weekFR,t2m_max_weekFR,rh2m_mean_WFR,N°INICIAL,PESO  M,GANA M,% DESCARTE SEM 1,DESCARTE SEM 1,FECHA SEM 1,t2m_min_weekF1,t2m_max_weekF1,rh2m_mean_WF1,SALDO AVES SEM 1,PESO M SEM 1,CONS  SEM 1,MORT SEM 1,CONV SEM 1,FECHA SEM 2,t2m_min_weekF2,t2m_max_weekF2,rh2m_mean_WF2,SALDO AVES SEM 2,PESO M SEM 2,CONS  SEM 2,MORT SEM 2,CONV SEM 2,FECHA SEM 3,t2m_min_weekF3,t2m_max_weekF3,rh2m_mean_WF3,SALDO AVES SEM 3,PESO M SEM 3,CONS  SEM 3,MORT SEM 3,CONV SEM 3,FECHA SEM 4,t2m_min_weekF4,t2m_max_weekF4,rh2m_mean_WF4,SALDO AVES SEM 4,PESO M SEM 4,CONS  SEM 4,MORT SEM 4,CONV SEM 4,FECHA SEM 5,t2m_min_weekF5,t2m_max_weekF5,rh2m_mean_WF5,SALDO AVES SEM 5,PESO M SEM 5,CONS  SEM 5,MORT SEM 5,CONV SEM 5,36PESO,36DATE,rh2m_36,t2m_max_36,t2m_min_36,37PESO,37DATE,rh2m_37,t2m_max_37,t2m_min_37,38PESO,38DATE,rh2m_38,t2m_max_38,t2m_min_38,39PESO,39DATE,rh2m_39,t2m_max_39,t2m_min_39,40PESO,40DATE,rh2m_40,t2m_max_40,t2m_min_40,41PESO,41DATE,rh2m_41,t2m_max_41,t2m_min_41,42PESO,42DATE,rh2m_42,t2m_max_42,t2m_min_42,43PESO,43DATE,rh2m_43,t2m_max_43,t2m_min_43,44PESO,44DATE,rh2m_44,t2m_max_44,t2m_min_44,FECHA_FAENA,EDAD,PESO REAL,m.s.n.m
285,ROBLE,2022-01-15,13.94,28.32,74.91285714285713,9894.0,0.038,3.9210526315789473,0.0,0.0,2022-01-22,14.69,30.0,66.39285714285714,9708.0,0.149,0.1318500206015657,1.879927228623408,0.88489944,2022-01-22,14.69,30.0,66.39285714285714,9631.0,0.3725,0.4651645727338802,2.6581767,1.2487639,2022-01-22,14.69,30.0,66.39285714285714,9573.0,0.6935,0.9944635955290922,3.2443905397210435,1.4339778,2022-01-22,14.69,30.0,66.39285714285714,9529.0,1.058,1.6455032,3.689104507782495,1.5552961,2022-01-22,14.69,30.0,66.39285714285714,9477.0,1.628,2.637965600928564,4.214675560946028,1.6203719,1.6425,2022-02-20,70.62,24.85,16.1,1.7945,2022-02-21,68.81,25.94,15.77,1.8695,2022-02-22,64.81,27.08,16.07,1.9445,2022-02-23,68.25,27.23,16.38,2.0245,2022-02-24,70.56,26.86,17.15,2.1045,2022-02-25,67.5,27.38,16.58,2.1895,2022-02-26,76.38,25.86,16.82,2.2745,2022-02-27,84.56,23.94,16.29,2.3595,2022-02-28,82.81,23.96,16.09,2022-02-23,40.0,2.0847235437149805,1919
286,LA CEIBA,2022-01-15,14.04,28.86,74.00142857142858,25500.0,0.04,4.275,0.0072026476,185.0,2022-01-22,15.51,30.75,65.06285714285715,25050.0,0.171,0.148,1.7647058823529411,0.86549705,2022-01-22,15.51,30.75,65.06285714285715,24806.0,0.39,0.472,2.7215686,1.2102565,2022-01-22,15.51,30.75,65.06285714285715,24646.0,0.725,0.999,3.3490196078431373,1.377931,2022-01-22,15.51,30.75,65.06285714285715,24588.0,1.185,1.745,3.5764705882352943,1.4725739,2022-01-22,15.51,30.75,65.06285714285715,24518.0,1.756,2.721,3.850980392156863,1.5495445,1.7855,2022-02-20,68.75,26.66,15.47,1.95375,2022-02-21,65.0,27.33,16.39,2.02675,2022-02-22,62.0,27.78,16.06,2.045,2022-02-23,66.69,27.3,16.96,2.0875,2022-02-24,68.44,27.08,17.96,2.1675,2022-02-25,65.12,27.32,17.15,2.2525,2022-02-26,74.19,26.7,17.47,2.3375,2022-02-27,84.0,24.85,16.92,2.4225,2022-02-28,82.69,25.32,16.3,2022-02-26,43.0,2.632263660017346,1050
287,ROBLE,2022-01-18,13.94,28.33,73.59,51710.0,0.037,3.8216216216216217,0.0,0.0,2022-01-25,14.69,30.0,65.30428571428571,50987.0,0.1414,0.1263067056308471,1.3981821697930767,0.89325815,2022-01-25,14.69,30.0,65.30428571428571,50692.0,0.3489090909090909,0.4371535350745679,1.9686714,1.2529153,2022-01-25,14.69,30.0,65.30428571428571,50364.0,0.6023636363636363,0.9141487371932334,2.6029781473602784,1.5176028,2022-01-25,14.69,30.0,65.30428571428571,50046.0,1.041909090909091,1.5977337,3.217946238638561,1.5334677,2022-01-25,14.69,30.0,65.30428571428571,49731.0,1.6424545454545454,2.5786770223804063,3.827112744150068,1.5700142,1.7180909090909091,2022-02-23,68.25,27.23,16.38,1.8081818181818183,2022-02-24,70.56,26.86,17.15,1.9054545454545453,2022-02-25,67.5,27.38,16.58,1.9799090909090908,2022-02-26,76.38,25.86,16.82,2.0543636363636364,2022-02-27,84.56,23.94,16.29,2.128818181818182,2022-02-28,82.81,23.96,16.09,2.2138181818181817,2022-03-01,81.75,24.48,15.72,2.2988181818181816,2022-03-02,83.12,22.74,16.01,2.383818181818182,2022-03-03,81.38,24.66,16.66,2022-02-27,40.0,2.049785350330021,1919
288,ROBLE,2022-01-19,13.94,29.51,71.47428571428571,37026.0,0.037,3.806949806949807,0.0,0.0,2022-01-26,14.69,30.0,66.04571428571428,36612.0,0.1408571428571428,0.1343821697803998,1.118133203694701,0.95403165,2022-01-26,14.69,30.0,66.04571428571428,36424.0,0.349,0.4502722929936306,1.6258845,1.2901785,2022-01-26,14.69,30.0,66.04571428571428,36159.0,0.6144285714285714,0.934780220691944,2.3415977961432506,1.5213814,2022-01-26,14.69,30.0,66.04571428571428,35935.0,1.077,1.6418732,2.94657808026792,1.5244877,2022-01-26,14.69,30.0,66.04571428571428,35702.0,1.656,2.6396481429611787,3.5758656079511697,1.5939904,1.737125,2022-02-24,70.56,26.86,17.15,1.820375,2022-02-25,67.5,27.38,16.58,1.895375,2022-02-26,76.38,25.86,16.82,1.970375,2022-02-27,84.56,23.94,16.29,2.05725,2022-02-28,82.81,23.96,16.09,2.14475,2022-03-01,81.75,24.48,15.72,2.22975,2022-03-02,83.12,22.74,16.01,2.31475,2022-03-03,81.38,24.66,16.66,2.39975,2022-03-04,78.12,24.48,15.67,2022-02-28,40.0,2.108132232695617,1919
289,TORCOROMA,2022-01-21,14.04,30.75,65.61714285714285,14382.0,0.038,4.394736842105263,0.012428758,181.0,2022-01-28,13.13,30.18,62.31142857142857,14163.0,0.167,0.141,1.5227367542761785,0.84431136,2022-01-28,13.13,30.18,62.31142857142857,14087.0,0.406,0.474,2.051175,1.1674877,2022-01-28,13.13,30.18,62.31142857142857,14042.0,0.731,0.997,2.364066193853428,1.363885,2022-01-28,13.13,30.18,62.31142857142857,13952.0,1.201,1.68,2.989848421638159,1.3988343,2022-01-28,13.13,30.18,62.31142857142857,13922.0,1.795,2.658,3.1984424975664028,1.4807799,1.837,2022-02-26,74.19,26.7,17.47,1.911,2022-02-27,84.0,24.85,16.92,2.0105,2022-02-28,82.69,25.32,16.3,2.09825,2022-03-01,82.44,25.44,16.26,2.18575,2022-03-02,81.5,23.33,16.55,2.26575,2022-03-03,78.88,25.62,16.73,2.35075,2022-03-04,78.5,24.8,16.07,2.43575,2022-03-05,86.88,22.93,16.58,2.52075,2022-03-06,80.62,25.38,16.18,2022-03-02,40.0,2.2155558998823377,900
290,ESPERANZA,2022-01-21,14.04,30.75,65.61714285714287,7650.0,0.04,4.15,0.0023474179,18.0,2022-01-28,13.13,30.18,62.31142857142857,7583.0,0.166,0.1529737570882236,0.8758169934640523,0.92152864,2022-01-28,13.13,30.18,62.31142857142857,7560.0,0.399,0.4629629629629629,1.1764706,1.1603081,2022-01-28,13.13,30.18,62.31142857142857,7543.0,0.7586666666666666,0.9730876309160812,1.3986928104575165,1.2826287,2022-01-28,13.13,30.18,62.31142857142857,7498.0,1.2603333333333333,1.7471325,1.9869281045751637,1.3862464,2022-01-28,13.13,30.18,62.31142857142857,7474.0,1.777,2.649,2.3006535947712417,1.4907147,1.909,2022-02-26,74.19,26.7,17.47,1.994,2022-02-27,84.0,24.85,16.92,2.084,2022-02-28,82.69,25.32,16.3,2.157,2022-03-01,82.44,25.44,16.26,2.237,2022-03-02,81.5,23.33,16.55,2.317,2022-03-03,78.88,25.62,16.73,2.402,2022-03-04,78.5,24.8,16.07,2.487,2022-03-05,86.88,22.93,16.58,2.572,2022-03-06,80.62,25.38,16.18,2022-02-28,38.0,2.143094710167881,1500
291,DESPENSA,2022-01-21,14.04,30.75,65.61714285714287,7650.0,0.041,4.353658536585366,0.014302281,111.0,2022-01-28,13.13,30.18,62.31142857142857,7506.0,0.1785,0.1572075672795097,1.8823529411764703,0.88071465,2022-01-28,13.13,30.18,62.31142857142857,7467.0,0.3845,0.4633721708852283,2.3921568,1.2051291,2022-01-28,13.13,30.18,62.31142857142857,7426.0,0.745,0.9695663883652034,2.9281045751633985,1.3014314,2022-01-28,13.13,30.18,62.31142857142857,7355.0,1.2165,1.7158396,3.8562091503267975,1.4104723,2022-01-28,13.13,30.18,62.31142857142857,7287.0,1.7495,2.731,4.745098039215686,1.5610174,1.829,2022-02-26,74.19,26.7,17.47,1.9085,2022-02-27,84.0,24.85,16.92,1.9805,2022-02-28,82.69,25.32,16.3,2.0705,2022-03-01,82.44,25.44,16.26,2.1505,2022-03-02,81.5,23.33,16.55,2.2305,2022-03-03,78.88,25.62,16.73,2.3155,2022-03-04,78.5,24.8,16.07,2.4005,2022-03-05,86.88,22.93,16.58,2.4855,2022-03-06,80.62,25.38,16.18,2022-03-01,39.0,2.226092463584547,1300
292,TORCOROMA,2022-01-22,15.51,30.75,65.06285714285714,40800.0,0.038,4.473684210526316,0.01463556,606.0,2022-01-29,13.13,30.18,62.651428571428575,39991.0,0.17,0.142,1.982843137254902,0.8352941,2022-01-29,13.13,30.18,62.651428571428575,39642.0,0.381,0.463,2.8382354,1.2152231,2022-01-29,13.13,30.18,62.651428571428575,39173.0,0.659,0.955,3.987745098039216,1.4491653,2022-01-29,13.13,30.18,62.651428571428575,38047.0,1.126,1.696,6.747549019607843,1.5062166,2022-01-29,13.13,30.18,62.651428571428575,37873.0,1.705,2.687,7.174019607843138,1.5759531,1.7175,2022-02-27,84.0,24.85,16.92,1.85775,2022-02-28,82.69,25.32,16.3,1.920125,2022-03-01,82.44,25.44,16.26,2.003,2022-03-02,81.5,23.33,16.55,2.0848750000000003,2022-03-03,78.88,25.62,16.73,2.164875,2022-03-04,78.5,24.8,16.07,2.2498750000000003,2022-03-05,86.88,22.93,16.58,2.3348750000000003,2022-03-06,80.62,25.38,16.18,2.419875,2022-03-07,85.0,23.57,15.99,2022-03-01,38.0,1.870826283135928,900
293,VILLA FLORIDA,2022-01-25,15.51,30.75,63.294285714285714,13311.0,0.039,4.358974358974359,0.013488475,182.0,2022-02-01,13.13,30.18,63.957142857142856,13082.0,0.17,0.15,1.7203816392457365,0.88235295,2022-02-01,13.13,30.18,63.957142857142856,13027.0,0.389,0.469,2.1335738,1.2056556,2022-02-01,13.13,30.18,63.957142857142856,12975.0,0.759,0.987,2.5242280820374123,1.3003953,2022-02-01,13.13,30.18,63.957142857142856,12932.0,1.201,1.695,2.8472691758695814,1.4113239,2022-02-01,13.13,30.18,63.957142857142856,12888.0,1.787,2.654,3.1778228532792427,1.4851707,1.8431666666666668,2022-03-02,81.5,23.33,16.55,1.9261666666666668,2022-03-03,78.88,25.62,16.73,2.0011666666666668,2022-03-04,78.5,24.8,16.07,2.0741666666666667,2022-03-05,86.88,22.93,16.58,2.1541666666666663,2022-03-06,80.62,25.38,16.18,2.2341666666666664,2022-03-07,85.0,23.57,15.99,2.3191666666666664,2022-03-08,76.56,25.23,15.57,2.4041666666666663,2022-03-09,74.06,26.08,16.5,2.4891666666666663,2022-03-10,83.62,23.19,17.37,2022-03-04,39.0,2.2426614481409004,1300
294,TESORO,2022-01-26,15.58,30.75,63.83857142857143,7650.0,0.038,4.2631578947368425,0.0,0.0,2022-02-02,13.13,30.18,63.11857142857143,7398.0,0.162,0.16220600162206,3.294117647058824,1.0012716,2022-02-02,13.13,30.18,63.11857142857143,7352.0,0.389,0.4951033732317736,3.8954248,1.2727593,2022-02-02,13.13,30.18,63.11857142857143,7330.0,0.794,1.0204638472032743,4.183006535947712,1.285219,2022-02-02,13.13,30.18,63.11857142857143,7317.0,1.178,1.7985513,4.352941176470588,1.5267838,2022-02-02,13.13,30.18,63.11857142857143,7296.0,1.75,2.708333333333333,4.627450980392156,1.5476191,1.7494999999999998,2022-03-03,78.88,25.62,16.73,1.8215,2022-03-04,78.5,24.8,16.07,1.898,2022-03-05,86.88,22.93,16.58,1.971,2022-03-06,80.62,25.38,16.18,2.051,2022-03-07,85.0,23.57,15.99,2.131,2022-03-08,76.56,25.23,15.57,2.216,2022-03-09,74.06,26.08,16.5,2.301,2022-03-10,83.62,23.19,17.37,2.386,2022-03-11,88.5,21.17,16.17,2022-03-05,38.0,1.9700277642484296,1100
295,BELLAVISTA,2022-01-26,15.58,30.75,63.83857142857143,43044.0,0.038,4.379699248120301,0.0065775807,285.0,2022-02-02,13.13,30.18,63.11857142857143,42460.0,0.1664285714285714,0.1497880357983984,1.3567512312982064,0.9000139,2022-02-02,13.13,30.18,63.11857142857143,42081.0,0.3841428571428572,0.4562629215085193,2.2372456,1.1877428,2022-02-02,13.13,30.18,63.11857142857143,41739.0,0.7181428571428571,0.9573779918062244,3.031781432952328,1.3331302,2022-02-02,13.13,30.18,63.11857142857143,41540.0,1.150285714285714,1.6880116,3.494099061425518,1.4674716,2022-02-02,13.13,30.18,63.11857142857143,41350.0,1.7578571428571428,2.670858524788392,3.935507852430072,1.5193832,1.788714285714286,2022-03-03,78.88,25.62,16.73,1.8677142857142857,2022-03-04,78.5,24.8,16.07,1.9441428571428567,2022-03-05,86.88,22.93,16.58,2.0188571428571427,2022-03-06,80.62,25.38,16.18,2.099214285714285,2022-03-07,85.0,23.57,15.99,2.179214285714285,2022-03-08,76.56,25.23,15.57,2.259642857142857,2022-03-09,74.06,26.08,16.5,2.344642857142857,2022-03-10,83.62,23.19,17.37,2.429642857142857,2022-03-11,88.5,21.17,16.17,2022-03-05,38.0,2.0398228804634706,1100
296,TESORO,2022-01-28,13.13,30.18,62.31142857142857,16320.0,0.038,4.385964912280701,0.0,0.0,2022-02-04,14.52,29.41,66.44,15963.0,0.1666666666666666,0.160370857608219,2.1875,0.96222514,2022-02-04,14.52,29.41,66.44,15867.0,0.3936666666666666,0.4915863112119493,2.7757354,1.2487375,2022-02-04,14.52,29.41,66.44,15748.0,0.738,1.0236220472440944,3.5049019607843137,1.3870218,2022-02-04,14.52,29.41,66.44,15685.0,1.1596666666666668,1.72394,3.89093137254902,1.4865824,2022-02-04,14.52,29.41,66.44,15617.0,1.7433333333333332,2.7047448293526286,4.307598039215686,1.5514789,1.7963333333333331,2022-03-05,86.88,22.93,16.58,1.8733333333333333,2022-03-06,80.62,25.38,16.18,1.9498333333333333,2022-03-07,85.0,23.57,15.99,2.0228333333333333,2022-03-08,76.56,25.23,15.57,2.1028333333333333,2022-03-09,74.06,26.08,16.5,2.1828333333333334,2022-03-10,83.62,23.19,17.37,2.2678333333333334,2022-03-11,88.5,21.17,16.17,2.3528333333333333,2022-03-12,80.56,21.92,15.91,2.4378333333333333,2022-03-13,79.31,23.62,15.98,2022-03-07,38.0,1.980955495694633,1100
297,TESORO,2022-01-29,13.13,30.18,62.651428571428575,42534.0,0.038,4.394736842105263,0.0,0.0,2022-02-05,14.52,29.41,67.95714285714286,42016.0,0.167,0.1608910891089109,1.2178492500117553,0.9634197,2022-02-05,14.52,29.41,67.95714285714286,41815.0,0.3796666666666667,0.4926461796006218,1.6904124,1.2975756,2022-02-05,14.52,29.41,67.95714285714286,41573.0,0.75675,1.0247035335434056,2.259368975407909,1.3540846,2022-02-05,14.52,29.41,67.95714285714286,41456.0,1.168,1.7502894,2.534443033808248,1.4985355,2022-02-05,14.52,29.41,67.95714285714286,41279.0,1.766,2.753942682720027,2.9505807119010674,1.5594239,1.7596,2022-03-06,80.62,25.38,16.18,1.8881,2022-03-07,85.0,23.57,15.99,1.9621,2022-03-08,76.56,25.23,15.57,2.0353000000000003,2022-03-09,74.06,26.08,16.5,2.1153,2022-03-10,83.62,23.19,17.37,2.1953,2022-03-11,88.5,21.17,16.17,2.2803,2022-03-12,80.56,21.92,15.91,2.3653,2022-03-13,79.31,23.62,15.98,2.4503,2022-03-14,86.06,21.76,16.18,2022-03-09,39.0,2.1606453875833043,1100
298,GRANADA,2022-02-04,14.52,29.41,66.44000000000001,34986.0,0.039,4.297435897435897,0.0073767235,260.0,2022-02-11,15.15,27.56,78.42857142857143,34660.0,0.1676,0.152336987882285,0.9318012919453496,0.9089319,2022-02-11,15.15,27.56,78.42857142857143,34532.0,0.4084,0.4587049693038341,1.2976619,1.1231757,2022-02-11,15.15,27.56,78.42857142857143,34427.0,0.791,0.959711854068028,1.5977819699308295,1.2132894,2022-02-11,15.15,27.56,78.42857142857143,34301.0,1.3306,1.7223988,1.9579260275538788,1.2944527,2022-02-11,15.15,27.56,78.42857142857143,13572.0,1.827,2.679045092838196,61.20734007888869,1.466363,2.0536000000000003,2022-03-12,80.56,21.92,15.91,2.1276,2022-03-13,79.31,23.62,15.98,2.2146,2022-03-14,86.06,21.76,16.18,2.2904,2022-03-15,74.81,26.62,16.67,2.371,2022-03-16,71.94,27.84,15.55,2.451,2022-03-17,74.31,26.91,16.12,2.536,2022-03-18,72.25,28.06,15.14,2.621,2022-03-19,73.25,28.62,15.9,2.706,2022-03-20,77.94,26.39,16.58,2022-03-14,38.0,2.1845813888333474,900
299,GRANADA,2022-02-05,14.52,29.41,67.95714285714287,26112.0,0.039,4.495726495726496,0.006959498,183.0,2022-02-12,15.15,27.56,77.34857142857142,25880.0,0.1753333333333333,0.151468315301391,0.8884803921568627,0.8638877,2022-02-12,15.15,27.56,77.34857142857142,25782.0,0.3953333333333333,0.4530292452098363,1.2637868,1.1459424,2022-02-12,15.15,27.56,77.34857142857142,25673.0,0.7753333333333333,0.955089004011997,1.681219362745098,1.2318431,2022-02-12,15.15,27.56,77.34857142857142,25599.0,1.2666666666666668,1.7188171,1.9646139705882355,1.3569609,2022-02-12,15.15,27.56,77.34857142857142,25504.0,1.8866666666666667,2.697616060225847,2.32843137254902,1.4298319,1.9386666666666663,2022-03-13,79.31,23.62,15.98,2.0443333333333333,2022-03-14,86.06,21.76,16.18,2.1206666666666667,2022-03-15,74.81,26.62,16.67,2.1936666666666667,2022-03-16,71.94,27.84,15.55,2.2736666666666667,2022-03-17,74.31,26.91,16.12,2.353666666666667,2022-03-18,72.25,28.06,15.14,2.4386666666666668,2022-03-19,73.25,28.62,15.9,2.5236666666666667,2022-03-20,77.94,26.39,16.58,2.6086666666666667,2022-03-21,78.5,25.82,16.3,2022-03-14,37.0,2.189003436426117,900
300,FRONTERAS,2022-02-08,16.03,29.41,73.69714285714285,7956.0,0.038,4.157894736842105,0.008350991,67.0,2022-02-15,15.15,28.05,72.14428571428572,7802.0,0.158,0.1538067162266085,1.935646053293112,0.97346026,2022-02-15,15.15,28.05,72.14428571428572,7727.0,0.3725,0.4762521030154005,2.8783307,1.2785292,2022-02-15,15.15,28.05,72.14428571428572,7480.0,0.6525,0.9037433155080214,5.982905982905983,1.3850472,2022-02-15,15.15,28.05,72.14428571428572,7421.0,1.1465,1.676324,6.724484665661136,1.4621229,2022-02-15,15.15,28.05,72.14428571428572,7369.0,1.7,2.6869317410774864,7.378079436902967,1.580548,1.7675,2022-03-16,71.94,27.84,15.55,1.8425,2022-03-17,74.31,26.91,16.12,1.9175,2022-03-18,72.25,28.06,15.14,1.9905,2022-03-19,73.25,28.62,15.9,2.0705,2022-03-20,77.94,26.39,16.58,2.1505,2022-03-21,78.5,25.82,16.3,2.2355,2022-03-22,72.25,28.38,15.68,2.3205,2022-03-23,73.88,26.98,15.57,2.4055,2022-03-24,71.31,28.59,15.44,2022-03-18,38.0,1.883252258512856,1109
301,VILLA GLORIA,2022-02-09,15.15,28.44,76.97285714285714,25500.0,0.04,4.4,0.009054521,233.0,2022-02-16,15.15,29.19,69.77,25184.0,0.176,0.16,1.2392156862745096,0.90909094,2022-02-16,15.15,29.19,69.77,25034.0,0.392,0.494,1.827451,1.2602041,2022-02-16,15.15,29.19,69.77,24859.0,0.787,1.028,2.5137254901960784,1.3062261,2022-02-16,15.15,29.19,69.77,24738.0,1.241,1.762,2.988235294117647,1.4198227,2022-02-16,15.15,29.19,69.77,24642.0,1.773,2.807,3.364705882352941,1.5831923,1.8584285714285715,2022-03-17,74.31,26.91,16.12,1.9355714285714285,2022-03-18,72.25,28.06,15.14,2.0085714285714285,2022-03-19,73.25,28.62,15.9,2.0815714285714284,2022-03-20,77.94,26.39,16.58,2.1615714285714285,2022-03-21,78.5,25.82,16.3,2.2415714285714285,2022-03-22,72.25,28.38,15.68,2.326571428571429,2022-03-23,73.88,26.98,15.57,2.4115714285714285,2022-03-24,71.31,28.59,15.44,2.4965714285714284,2022-03-25,75.06,28.1,15.67,2022-03-18,37.0,1.9279547414316924,1750
302,SAN JOAQUIN,2022-02-11,15.15,27.56,78.42857142857143,37791.0,0.042,4.193121693121693,0.0,0.0,2022-02-18,15.38,29.19,67.97571428571429,37508.0,0.1761111111111111,0.1407699690732644,0.7488555476171576,0.79932475,2022-02-18,15.38,29.19,67.97571428571429,37367.0,0.3886666666666666,0.4485240988037573,1.1219603,1.1540071,2022-02-18,15.38,29.19,67.97571428571429,37234.0,0.7286666666666666,0.9459096524681744,1.473895901140483,1.2981377,2022-02-18,15.38,29.19,67.97571428571429,37090.0,1.2024444444444444,1.6764627,1.854939006641793,1.3942121,2022-02-18,15.38,29.19,67.97571428571429,36965.0,1.7855555555555556,2.6544028134722035,2.1857055912783467,1.4865978,1.850555555555556,2022-03-19,73.25,28.62,15.9,1.915555555555556,2022-03-20,77.94,26.39,16.58,1.980555555555556,2022-03-21,78.5,25.82,16.3,2.059,2022-03-22,72.25,28.38,15.68,2.1417777777777776,2022-03-23,73.88,26.98,15.57,2.212888888888889,2022-03-24,71.31,28.59,15.44,2.297888888888889,2022-03-25,75.06,28.1,15.67,2.382888888888889,2022-03-26,80.44,26.46,16.56,2.467888888888889,2022-03-27,82.69,25.42,16.78,2022-03-23,40.0,2.109070145704143,1000
303,SAN JOAQUIN,2022-02-12,15.15,27.56,77.34857142857143,25704.0,0.043,4.189368770764119,0.0,0.0,2022-02-19,15.38,29.19,68.81428571428572,25419.0,0.1801428571428571,0.1479208466108029,1.1087768440709618,0.8211308,2022-02-19,15.38,29.19,68.81428571428572,25283.0,0.3911428571428572,0.4493137681446031,1.6378773,1.1487204,2022-02-19,15.38,29.19,68.81428571428572,25178.0,0.7302857142857143,0.9611565652553816,2.0463741051976347,1.3161377,2022-02-19,15.38,29.19,68.81428571428572,25062.0,1.178,1.679036,2.4976657329598506,1.4253277,2022-02-19,15.38,29.19,68.81428571428572,24970.0,1.751285714285714,2.654385262314778,2.855586679116091,1.515678,1.766857142857143,2022-03-20,77.94,26.39,16.58,1.8408571428571427,2022-03-21,78.5,25.82,16.3,1.9855714285714288,2022-03-22,72.25,28.38,15.68,2.064142857142857,2022-03-23,73.88,26.98,15.57,2.109857142857143,2022-03-24,71.31,28.59,15.44,2.187,2022-03-25,75.06,28.1,15.67,2.272,2022-03-26,80.44,26.46,16.56,2.357,2022-03-27,82.69,25.42,16.78,2.442,2022-03-28,75.19,25.94,16.58,2022-03-23,39.0,2.020152272592424,1000
304,ROBLE,2022-02-17,15.8,27.47,71.74142857142857,37689.0,0.04,3.875,0.006615709,759.0,2022-02-24,15.77,27.32,70.29285714285714,36835.0,0.155,0.147,2.2659131311523257,0.9483871,2022-02-24,15.77,27.32,70.29285714285714,36461.0,0.335,0.438,3.2582452,1.3074627,2022-02-24,15.77,27.32,70.29285714285714,35990.0,0.629,0.896,4.50794661572342,1.4244833,2022-02-24,15.77,27.32,70.29285714285714,35618.0,1.095,1.623,5.494972007747618,1.4821918,2022-02-24,15.77,27.32,70.29285714285714,35218.0,1.695,2.603,6.556289633580089,1.5356932,1.760875,2022-03-25,76.38,26.66,15.18,1.840875,2022-03-26,81.06,25.43,16.44,1.920875,2022-03-27,82.75,24.39,16.66,2.000875,2022-03-28,76.81,24.94,16.59,2.080875,2022-03-29,77.62,25.18,15.65,2.160875,2022-03-30,75.0,25.39,16.31,2.245875,2022-03-31,72.88,25.15,15.87,2.330875,2022-04-01,71.44,26.69,15.03,2.415875,2022-04-02,72.56,26.95,16.15,2022-03-28,39.0,2.036467504905501,1919
305,MONTIENGO,2022-02-19,15.38,29.19,68.81428571428572,22746.0,0.039,4.77,0.0,0.0,2022-02-26,15.47,27.78,67.16999999999999,22512.0,0.186,0.163,1.03,0.879,2022-02-26,15.47,27.78,67.16999999999999,22364.0,0.421,0.485,1.68,1.151,2022-02-26,15.47,27.78,67.16999999999999,22230.0,0.7775,1.00944669365722,2.268530730677921,1.2983238,2022-02-26,15.47,27.78,67.16999999999999,22104.0,1.27,1.7842925,2.8224742811922976,1.4049547,2022-02-26,15.47,27.78,67.16999999999999,21885.0,1.81375,2.779986291980809,3.785280928514904,1.5327284,1.884,2022-03-27,82.69,25.42,16.78,1.97625,2022-03-28,75.19,25.94,16.58,2.06325,2022-03-29,77.25,26.12,16.33,2.15325,2022-03-30,73.62,26.23,16.45,2.23,2022-03-31,71.94,25.8,16.3,2.33,2022-04-01,70.0,28.0,15.73,2.4159375,2022-04-02,71.38,28.05,15.83,2.5046875,2022-04-03,78.06,26.87,15.78,2.590625,2022-04-04,84.31,25.87,16.97,2022-04-01,41.0,2.5519785378940307,800
306,LUCIERNAGA,2022-02-19,15.38,29.19,68.81428571428572,18360.0,0.04,4.625,0.008103727,150.0,2022-02-26,15.47,27.78,67.16999999999999,18170.0,0.185,,1.0348583877995643,0.0,2022-02-26,15.47,27.78,67.16999999999999,18114.0,0.4541666666666666,0.475821243237275,1.3398693,1.0476798,2022-02-26,15.47,27.78,67.16999999999999,18084.0,0.7941666666666666,0.994195200176952,1.5032679738562091,1.2518722,2022-02-26,15.47,27.78,67.16999999999999,18055.0,1.2416666666666667,1.7623388,1.661220043572985,1.4193332,2022-02-26,15.47,27.78,67.16999999999999,18000.0,1.748,2.771,1.96078431372549,1.5852402,1.8226666666666669,2022-03-27,82.69,25.42,16.78,1.931,2022-03-28,75.19,25.94,16.58,1.999833333333333,2022-03-29,77.25,26.12,16.33,2.072833333333333,2022-03-30,73.62,26.23,16.45,2.152833333333333,2022-03-31,71.94,25.8,16.3,2.232833333333333,2022-04-01,70.0,28.0,15.73,2.317833333333333,2022-04-02,71.38,28.05,15.83,2.402833333333333,2022-04-03,78.06,26.87,15.78,2.487833333333333,2022-04-04,84.31,25.87,16.97,2022-03-29,38.0,2.1070925543738297,1150
