DIVIPOLA 2011  (VIVIENDAS, HOGARES Y PERSONAS 2005);Clase;Departamento;Municipio;Nombre centro;Tipo;Manzanas;Viviendas;Hogares;Personas;Grados;Minutos;Segundos;Latitud;grados;minutos;segundos;Longitud;geo_point
130623000;3;BOLIVAR;ARROYOHONDO;ARROYOHONDO;R;0.0;109.0;120.0;619.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
256532007;2;CUNDINAMARCA;SAN CAYETANO;LAGUNA VERDE;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
131403000;3;BOLIVAR;CALAMAR;CALAMAR;R;0.0;228.0;208.0;867.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
768342020;2;VALLE DEL CAUCA;TULUA;SAN RAFAEL;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
131601000;1;BOLIVAR;CANTAGALLO;CANTAGALLO;CM;70.0;788.0;781.0;3258.0;-73.0;55.0;14.49507396;;7.0;22.0;20.8726635;7.37246462875;-73.9206930761,7.37246462875
190011000;1;CAUCA;POPAYAN;POPAYAN;CM;2621.0;56041.0;59839.0;227840.0;-76.0;36.0;2.7136177199900002;;2.0;25.0;27.963431112;2.42443428642;-76.6007537827,2.42443428642
131602003;2;BOLIVAR;CANTAGALLO;CAGUI;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
256622001;2;CUNDINAMARCA;SAN JUAN DE RIO SECO;CAMBAO;IPD;46.0;498.0;422.0;1440.0;-74.0;44.0;3.62343552002;;4.0;54.0;21.783545028;4.90605098473;-74.7343398432,4.90605098473
190012003;2;CAUCA;POPAYAN;EL CHARCO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
190012004;2;CAUCA;POPAYAN;EL PLACER;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
131602006;2;BOLIVAR;CANTAGALLO;EL CEDRO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
131602007;2;BOLIVAR;CANTAGALLO;EL FIRME;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
190012007;2;CAUCA;POPAYAN;JULUMITO;C;24.0;211.0;207.0;849.0;-76.0;38.0;44.64963744;;2.0;28.0;17.488951572;2.47152470877;-76.6457360104,2.47152470877
768342028;2;VALLE DEL CAUCA;TULUA;PIEDRITAS;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
257182001;2;CUNDINAMARCA;SASAIMA;SANTA INES;IPM;11.0;60.0;52.0;175.0;-74.0;25.0;14.46629268;;4.0;54.0;44.505166716;4.91236254631;-74.4206850813,4.91236254631
131602010;2;BOLIVAR;CANTAGALLO;LA POZA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
131602011;2;BOLIVAR;CANTAGALLO;LA VICTORIA (SEPULTURA);CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
190012014;2;CAUCA;POPAYAN;PUELENJE;C;14.0;138.0;136.0;568.0;-76.0;37.0;29.42205168;;2.0;26.0;4.321727844;2.43453381329;-76.6248394588,2.43453381329
257361000;1;CUNDINAMARCA;SESQUILE;SESQUILE;CM;43.0;505.0;637.0;2339.0;-73.0;47.0;47.33213532;;5.0;2.0;28.023074052;5.04111752057;-73.7964811487,5.04111752057
768343000;3;VALLE DEL CAUCA;TULUA;TULUA;R;0.0;2614.0;2619.0;10245.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
190012018;2;CAUCA;POPAYAN;SANTA BARBARA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
198452004;2;CAUCA;VILLA RICA;GALLINAZA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
198452005;2;CAUCA;VILLA RICA;JUAN IGNACIO;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
198452006;2;CAUCA;VILLA RICA;PRIMAVERA;CAS;2.0;173.0;182.0;767.0;-76.0;26.0;21.0822576;;3.0;12.0;2.303923644;3.20063997879;-76.439189516,3.20063997879
257362005;2;CUNDINAMARCA;SESQUILE;BOITIVA LA ESPERANZA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
257363000;3;CUNDINAMARCA;SESQUILE;SESQUILE;R;0.0;1553.0;1641.0;6414.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
190012027;2;CAUCA;POPAYAN;CRUCERO DE PUELENJE;CP;3.0;71.0;70.0;267.0;-76.0;37.0;29.56076904;;2.0;25.0;37.509147048;2.42708587418;-76.6248779914,2.42708587418
257401000;1;CUNDINAMARCA;SIBATE;SIBATE;CM;201.0;4108.0;5242.0;20861.0;-74.0;15.0;33.18947784;;4.0;28.0;29.877911364;4.47496608649;-74.2592192994,4.47496608649
132122013;2;BOLIVAR;CORDOBA;SANAHUARE;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
200012003;2;CESAR;VALLEDUPAR;BADILLO;C;20.0;200.0;209.0;848.0;-73.0;7.0;41.40666732;;10.0;37.0;49.41013908;10.6303917053;-73.1281685187,10.6303917053
768632002;2;VALLE DEL CAUCA;VERSALLES;EL BALSAL;C;19.0;153.0;127.0;471.0;-76.0;13.0;50.21552388;;4.0;40.0;0.728181227998;4.66686893923;-76.2306154233,4.66686893923
190012033;2;CAUCA;POPAYAN;LAME;CP;3.0;138.0;137.0;564.0;-76.0;33.0;9.85713911998;;2.0;28.0;43.061724696;2.47862825686;-76.5527380942,2.47862825686
190012035;2;CAUCA;POPAYAN;VEREDA DE TORRES;C;10.0;234.0;245.0;969.0;-76.0;38.0;11.08321008;;2.0;26.0;40.637702364;2.44462158399;-76.6364120028,2.44462158399
190012036;2;CAUCA;POPAYAN;EL ARENAL;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
190012038;2;CAUCA;POPAYAN;LA FORTALEZA;CP;5.0;30.0;24.0;93.0;-76.0;32.0;27.56682168;;2.0;30.0;50.919730344;2.51414436954;-76.5409907838,2.51414436954
257432002;2;CUNDINAMARCA;SILVANIA;AZAFRANAL;CAS;4.0;201.0;174.0;521.0;-74.0;22.0;48.66913524;;4.0;26.0;27.060122112;4.44085003392;-74.3801858709,4.44085003392
190222003;2;CAUCA;ALMAGUER;TABLON;C;5.0;19.0;13.0;51.0;-76.0;52.0;53.02710228;;1.0;55.0;40.184568696;1.92782904686;-76.8813964173,1.92782904686
257432006;2;CUNDINAMARCA;SILVANIA;AGUA BONITA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
190222013;2;CAUCA;ALMAGUER;SAN JORGE HERRADURA;CAS;15.0;86.0;100.0;318.0;-76.0;52.0;41.767725;;1.0;52.0;13.560128688;1.87043336908;-76.8782688125,1.87043336908
200012018;2;CESAR;VALLEDUPAR;VALENCIA DE JESUS;C;29.0;182.0;191.0;934.0;-73.0;23.0;41.9560764;;10.0;18.0;7.0834572;10.301967627;-73.394987799,10.301967627
257452003;2;CUNDINAMARCA;SIMIJACA;EL RETEN;CAS;3.0;14.0;13.0;40.0;-73.0;49.0;45.46502868;;5.0;29.0;40.877416932;5.49468817137;-73.8292958413,5.49468817137
190502003;2;CAUCA;ARGELIA;BETANIA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
200012024;2;CESAR;VALLEDUPAR;LOS CALABAZOS;CAS;6.0;29.0;30.0;130.0;-73.0;16.0;54.06149604;;10.0;14.0;42.56222856;10.2451561746;-73.2816837489,10.2451561746
768692004;2;VALLE DEL CAUCA;VIJES;LA FRESNEDA;C;3.0;29.0;21.0;71.0;-76.0;28.0;29.75514348;;3.0;45.0;33.92113392;3.7594225372;-76.4749319843,3.7594225372
190502012;2;CAUCA;ARGELIA;CRISTALES ALTO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
252602003;2;CUNDINAMARCA;EL ROSAL;CRUZ VERDE;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
132442008;2;BOLIVAR;EL CARMEN DE BOLIVAR;HATO NUEVO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
257543000;3;CUNDINAMARCA;SOACHA;SOACHA;R;0.0;1048.0;1176.0;3952.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
132442011;2;BOLIVAR;EL CARMEN DE BOLIVAR;EL RAIZAL;C;4.0;105.0;168.0;496.0;-75.0;12.0;58.00052916;;9.0;42.0;21.672778824;9.70602021634;-75.2161112581,9.70602021634
134301000;1;BOLIVAR;MAGANGUE;MAGANGUE;CM;1231.0;17666.0;17495.0;80109.0;-74.0;46.0;22.18892448;;9.0;15.0;25.95759012;9.2572104417;-74.7728302568,9.2572104417
190752001;2;CAUCA;BALBOA;LA PLANADA;C;4.0;128.0;146.0;508.0;-77.0;13.0;12.61352784;;2.0;6.0;34.547342904;2.10959648414;-77.2201704244,2.10959648414
768902001;2;VALLE DEL CAUCA;YOTOCO;EL CANEY;C;5.0;22.0;19.0;61.0;-76.0;25.0;38.0911278;;3.0;55.0;55.74449928;3.9321512498;-76.4272475355,3.9321512498
257582008;2;CUNDINAMARCA;SOPO;HATOGRANDE;CAS;4.0;89.0;90.0;358.0;-73.0;59.0;46.76073612;;4.0;55.0;28.221819708;4.92450606103;-73.9963224267,4.92450606103
768902003;2;VALLE DEL CAUCA;YOTOCO;JIGUALES;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
768902005;2;VALLE DEL CAUCA;YOTOCO;LAS DELICIAS;C;4.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
200012040;2;CESAR;VALLEDUPAR;LAS MERCEDES;CAS;10.0;13.0;13.0;66.0;-73.0;46.0;35.9473422;;10.0;4.0;11.85665988;10.0699601833;-73.7766520395,10.0699601833
252692012;2;CUNDINAMARCA;FACATATIVA;LOS MANZANOS;CAS;2.0;19.0;19.0;83.0;-74.0;23.0;24.07076412;;4.0;50.0;12.31289394;4.83675358165;-74.3900196567,4.83675358165
200012041;2;CESAR;VALLEDUPAR;SABANA CRESPO;C;3.0;0.0;0.0;0.0;-73.0;24.0;42.49088604;;10.0;34.0;49.32996024;10.5803694334;-73.4118030239,10.5803694334
768902008;2;VALLE DEL CAUCA;YOTOCO;PUENTETIERRA;C;4.0;60.0;58.0;226.0;-76.0;27.0;32.58251424;;3.0;52.0;27.670656;3.87435296;-76.4590506984,3.87435296
768902012;2;VALLE DEL CAUCA;YOTOCO;DOPO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
252692020;2;CUNDINAMARCA;FACATATIVA;VILLA MYRIAM;CAS;2.0;20.0;21.0;83.0;-74.0;21.0;47.8685484;;4.0;49.0;51.329086536;4.83092474626;-74.363296819,4.83092474626
134302013;2;BOLIVAR;MAGANGUE;JUAN ARIAS;C;48.0;439.0;411.0;1973.0;-74.0;55.0;23.05834068;;9.0;19.0;29.516001672;9.32486555602;-74.9230717613,9.32486555602
134302014;2;BOLIVAR;MAGANGUE;LA PASCUALA;C;51.0;365.0;352.0;1663.0;-74.0;48.0;41.08080564;;9.0;23.0;43.953944748;9.39554276243;-74.8114113349,9.39554276243
191002020;2;CAUCA;BOLIVAR;SAN JUAN;C;23.0;195.0;178.0;693.0;-76.0;51.0;0.706301639976;;1.0;44.0;6.77050422;1.73521402895;-76.8501961949,1.73521402895
768921000;1;VALLE DEL CAUCA;YUMBO;YUMBO;CM;841.0;20981.0;21578.0;79569.0;-76.0;29.0;42.03735324;;3.0;32.0;57.937291044;3.54942702529;-76.4950103759,3.54942702529
200012050;2;CESAR;VALLEDUPAR;VILLA RAMIREZ;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
200012051;2;CESAR;VALLEDUPAR;VILLA RUEDA;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
252692034;2;CUNDINAMARCA;FACATATIVA;SAN ANTONIO BAJO;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191101000;1;CAUCA;BUENOS AIRES;BUENOS AIRES;CM;24.0;501.0;480.0;1924.0;-76.0;38.0;32.86779072;;3.0;0.0;57.42282924;3.0159507859;-76.6424632752,3.0159507859
257772001;2;CUNDINAMARCA;SUPATA;LA MAGOLA;CAS;3.0;24.0;19.0;62.0;-74.0;16.0;16.92913656;;5.0;2.0;1.56637176;5.0337684366;-74.2713692046,5.0337684366
191102007;2;CAUCA;BUENOS AIRES;HONDURAS;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
768922011;2;VALLE DEL CAUCA;YUMBO;LA BUITRERA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191102008;2;CAUCA;BUENOS AIRES;LA BALSA;IPM;13.0;127.0;122.0;522.0;-76.0;35.0;57.73014096;;3.0;5.0;24.450678528;3.09012518848;-76.5993694836,3.09012518848
200112006;2;CESAR;AGUACHICA;LOMA DE CORREDOR;C;31.0;132.0;139.0;647.0;-73.0;46.0;6.64172076;;8.0;7.0;47.798215392;8.12994394872;-73.7685115891,8.12994394872
191102012;2;CAUCA;BUENOS AIRES;TIMBA;C;36.0;345.0;325.0;1352.0;-76.0;37.0;36.42375432;;3.0;6.0;52.575122916;3.11460420081;-76.6267843762,3.11460420081
768922017;2;VALLE DEL CAUCA;YUMBO;ARROYOHONDO;C;5.0;63.0;112.0;378.0;-76.0;31.0;9.50135448002;;3.0;30.0;43.277969772;3.51202165827;-76.5193059318,3.51202165827
252811000;1;CUNDINAMARCA;FOSCA;FOSCA;CM;30.0;338.0;375.0;1475.0;-73.0;56.0;21.8725602;;4.0;20.0;20.012967348;4.33889249093;-73.9394090445,4.33889249093
768922021;2;VALLE DEL CAUCA;YUMBO;PILAS DE DAPA;CP;6.0;118.0;137.0;517.0;-76.0;31.0;51.26002464;;3.0;31.0;53.19398136;3.5314427726;-76.5309055624,3.5314427726
252812002;2;CUNDINAMARCA;FOSCA;SANAME;IPM;4.0;25.0;29.0;91.0;-73.0;54.0;49.17536568;;4.0;20.0;35.49706026;4.34319362785;-73.9136598238,4.34319362785
134302036;2;BOLIVAR;MAGANGUE;PLAYA DE LAS FLORES;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
200112018;2;CESAR;AGUACHICA;CAMPO AMALIA;C;18.0;77.0;76.0;330.0;-73.0;42.0;57.06152784;;7.0;59.0;59.330285952;7.99981396832;-73.7158504244,7.99981396832
257852003;2;CUNDINAMARCA;TABIO;PARCELACION TERMALES;CP;3.0;137.0;158.0;541.0;-74.0;6.0;14.78441196;;4.0;54.0;31.402340388;4.90872287233;-74.1041067811,4.90872287233
200112026;2;CESAR;AGUACHICA;LA CAMPANA;C;2.0;34.0;34.0;123.0;-73.0;35.0;43.45973556;;8.0;19.0;59.596088772;8.33322113577;-73.5954054821,8.33322113577
768953000;3;VALLE DEL CAUCA;ZARZAL;ZARZAL;R;0.0;1267.0;1330.0;4946.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
200132001;2;CESAR;AGUSTIN CODAZZI;SAN JACINTO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191302013;2;CAUCA;CAJIBIO;EL TUNEL;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
810012018;2;ARAUCA;ARAUCA;CAÑAS BRAVAS;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
810012020;2;ARAUCA;ARAUCA;MONSERRATE;CP;2.0;0.0;0.0;0.0;-70.0;43.0;30.69844752;;7.0;5.0;20.225867172;7.08895162977;-70.7251940132,7.08895162977
136702002;2;BOLIVAR;SAN PABLO;CANALETAL;C;14.0;385.0;349.0;1160.0;-73.0;52.0;20.6068332;;7.0;33.0;2.226154284;7.55061837619;-73.872390787,7.55061837619
810651000;1;ARAUCA;ARAUQUITA;ARAUQUITA;CM;127.0;2809.0;3653.0;15691.0;-71.0;25.0;41.67312312;;7.0;1.0;49.327536972;7.03036876027;-71.4282425342,7.03036876027
191372003;2;CAUCA;CALDONO;LA AGUADA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
257932003;2;CUNDINAMARCA;TAUSA;BOQUERON;CAS;10.0;90.0;104.0;378.0;-73.0;52.0;46.31562624;;5.0;11.0;7.561796028;5.18543383223;-73.8795321184,5.18543383223
810652002;2;ARAUCA;ARAUQUITA;EL TRONCAL;IP;23.0;52.0;103.0;260.0;-71.0;23.0;6.14694624;;7.0;1.0;19.619808276;7.02211661341;-71.3850408184,7.02211661341
191372005;2;CAUCA;CALDONO;PIOYA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
200321000;1;CESAR;ASTREA;ASTREA;CM;213.0;1579.0;1493.0;8716.0;-73.0;58.0;31.49138568;;9.0;29.0;43.284725448;9.49535686818;-73.9754142738,9.49535686818
810652004;2;ARAUCA;ARAUQUITA;SAN LORENZO;IP;7.0;0.0;0.0;0.0;-71.0;30.0;59.337288;;7.0;0.0;56.940601788;7.01581683383;-71.51648258,7.01581683383
200322001;2;CESAR;ASTREA;ARJONA;C;42.0;547.0;473.0;2305.0;-73.0;54.0;41.20893396;;9.0;32.0;5.9547228;9.534987423;-73.9114469261,9.534987423
136702009;2;BOLIVAR;SAN PABLO;CAÑABRAVAL;C;6.0;12.0;11.0;29.0;-74.0;1.0;1.16798483998;;7.0;36.0;9.284130684;7.60257892519;-74.0169911069,7.60257892519
136702010;2;BOLIVAR;SAN PABLO;AGUASUCIA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191421000;1;CAUCA;CALOTO;CALOTO;CM;86.0;1038.0;1096.0;4164.0;-76.0;24.0;29.26045548;;3.0;2.0;3.859708668;3.03440547463;-76.4081279043,3.03440547463
810652010;2;ARAUCA;ARAUQUITA;EL CAUCHO;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
810652011;2;ARAUCA;ARAUQUITA;GUAMALITO;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191422007;2;CAUCA;CALOTO;HUASANO;C;3.0;0.0;0.0;0.0;-76.0;18.0;35.74691424;;3.0;7.0;13.851496056;3.12051430446;-76.3099296984,3.12051430446
200451000;1;CESAR;BECERRIL;BECERRIL;CM;254.0;2284.0;2204.0;9570.0;-73.0;16.0;41.00520864;;9.0;42.0;14.670332028;9.70407509223;-73.2780570024,9.70407509223
191422010;2;CAUCA;CALOTO;LA PLACA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
136882007;2;BOLIVAR;SANTA ROSA DEL SUR;CANELOS;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
200452003;2;CESAR;BECERRIL;CAMPO-ALEGRE-ARZARIO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191422015;2;CAUCA;CALOTO;LA ARROBLEDA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
252952005;2;CUNDINAMARCA;GACHANCIPA;ROBLE SUR;CAS;10.0;128.0;158.0;671.0;-73.0;53.0;12.92995932;;4.0;58.0;34.104851508;4.97614023653;-73.8869249887,4.97614023653
258052002;2;CUNDINAMARCA;TIBACUY;CUMACA;IPM;16.0;121.0;145.0;488.0;-74.0;28.0;9.48678383999;;4.0;20.0;12.617838816;4.33683828856;-74.4693018844,4.33683828856
812202004;2;ARAUCA;CRAVO NORTE;JURIEPE;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
812203000;3;ARAUCA;CRAVO NORTE;CRAVO NORTE;R;0.0;152.0;152.0;622.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
252972008;2;CUNDINAMARCA;GACHETA;LOS LOPEZ;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258151000;1;CUNDINAMARCA;TOCAIMA;TOCAIMA;CM;165.0;2881.0;2878.0;9777.0;-74.0;38.0;9.18767327999;;4.0;27.0;39.309125112;4.46091920142;-74.6358854648,4.46091920142
252973000;3;CUNDINAMARCA;GACHETA;GACHETA;R;0.0;2109.0;2001.0;7013.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258152001;2;CUNDINAMARCA;TOCAIMA;PUBENZA;CAS;16.0;77.0;73.0;271.0;-74.0;44.0;9.32263764002;;4.0;23.0;47.607469188;4.39655763033;-74.7359229549,4.39655763033
137441000;1;BOLIVAR;SIMITI;SIMITI;CM;130.0;1280.0;1290.0;6737.0;-73.0;56.0;47.002578;;7.0;57.0;18.823112856;7.95522864246;-73.946389605,7.95522864246
252993000;3;CUNDINAMARCA;GAMA;GAMA;R;0.0;888.0;886.0;3113.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258152008;2;CUNDINAMARCA;TOCAIMA;SAN CARLOS;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
813003000;3;ARAUCA;FORTUL;FORTUL;R;0.0;350.0;309.0;1383.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191422049;2;CAUCA;CALOTO;LA ESTRELLA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
201751000;1;CESAR;CHIMICHAGUA;CHIMICHAGUA;CM;252.0;2400.0;2271.0;11090.0;-73.0;49.0;19.54887204;;9.0;15.0;42.578305164;9.26182730699;-73.8220969089,9.26182730699
201752004;2;CESAR;CHIMICHAGUA;CANDELARIA;C;33.0;484.0;409.0;2053.0;-73.0;52.0;46.5748302;;9.0;12.0;4.247082036;9.20117974501;-73.8796041195,9.20117974501
815912007;2;ARAUCA;PUERTO RONDON;SAN RAMON;IPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191422055;2;CAUCA;CALOTO;EL VERGEL;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
138102010;2;BOLIVAR;TIQUISIO;SABANAS DEL FIRME;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191422057;2;CAUCA;CALOTO;ALTAMIRA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
138102011;2;BOLIVAR;TIQUISIO;TIQUISIO NUEVO;C;32.0;272.0;280.0;1163.0;-74.0;20.0;12.46921368;;8.0;30.0;36.01921482;8.51000533745;-74.3367970038,8.51000533745
253072007;2;CUNDINAMARCA;GIRARDOT;AGUABLANCA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258172006;2;CUNDINAMARCA;TOCANCIPA;LA FUENTE;CAS;4.0;84.0;74.0;246.0;-73.0;56.0;14.77027644;;5.0;0.0;11.385926748;5.00316275743;-73.9374361879,5.00316275743
191422061;2;CAUCA;CALOTO;EL CHOCHO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
201752011;2;CESAR;CHIMICHAGUA;SALOA;C;67.0;577.0;523.0;2756.0;-73.0;43.0;44.24475576;;9.0;11.0;34.9976112;9.193054892;-73.7289568766,9.193054892
191422063;2;CAUCA;CALOTO;EL SOCORRO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258172008;2;CUNDINAMARCA;TOCANCIPA;LA ESTACION;CAS;1.0;397.0;386.0;1352.0;-73.0;56.0;15.09679284;;4.0;57.0;21.227061672;4.95589640602;-73.9375268869,4.95589640602
138382002;2;BOLIVAR;TURBANA;EL COBADO (EL PUEBLITO);C;15.0;95.0;101.0;468.0;-75.0;29.0;8.36806632001;;10.0;9.0;39.99285432;10.1611091262;-75.4856577962,10.1611091262
258172012;2;CUNDINAMARCA;TOCANCIPA;CHICALA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
138383000;3;BOLIVAR;TURBANA;TURBANA;R;0.0;284.0;267.0;1045.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258172013;2;CUNDINAMARCA;TOCANCIPA;LAS QUINTAS;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
817942008;2;ARAUCA;TAME;SAN LOPE;IP;7.0;0.0;0.0;0.0;-71.0;55.0;52.46778504;;6.0;11.0;28.079950164;6.19113331949;-71.9312410514,6.19113331949
253122013;2;CUNDINAMARCA;GRANADA;SAN RAIMUNDO;CAS;4.0;118.0;112.0;392.0;-74.0;21.0;59.43590064;;4.0;29.0;55.1192379;4.49864423275;-74.3665099724,4.49864423275
191422072;2;CAUCA;CALOTO;LAS AGUAS;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
817942012;2;ARAUCA;TAME;CUSAY;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258232001;2;CUNDINAMARCA;TOPAIPI;SAN ANTONIO DE AGUILERA;IPM;17.0;65.0;62.0;209.0;-74.0;14.0;20.37214824;;5.0;20.0;30.226551612;5.34172959767;-74.2389922634,5.34172959767
817942015;2;ARAUCA;TAME;PUENTA TABLA;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
817942017;2;ARAUCA;TAME;GRAN BUCARE;IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
191423000;3;CAUCA;CALOTO;CALOTO;R;0.0;7354.0;7287.0;27582.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
201752025;2;CESAR;CHIMICHAGUA;CUATRO ESQUINAS;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253202002;2;CUNDINAMARCA;GUADUAS;LA PAZ DE CALAMOIMA;IPM;25.0;227.0;214.0;700.0;-74.0;37.0;50.65616568;;5.0;13.0;4.8668795760000005;5.21801857766;-74.6307378238,5.21801857766
192122001;2;CAUCA;CORINTO;EL JAGUAL;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258392003;2;CUNDINAMARCA;UBALA;MAMBITA;IPD;20.0;219.0;214.0;785.0;-73.0;19.0;27.72903108;;4.0;45.0;40.815728244;4.76133770229;-73.3243691753,4.76133770229
192122008;2;CAUCA;CORINTO;SAN RAFAEL;CAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
258392004;2;CUNDINAMARCA;UBALA;SAN PEDRO DE JAGUA;IPD;26.0;150.0;135.0;516.0;-73.0;19.0;25.66708788;;4.0;38.0;44.314302588;4.64564286183;-73.3237964133,4.64564286183
201752029;2;CESAR;CHIMICHAGUA;PIEDRAS BLANCAS;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
253202009;2;CUNDINAMARCA;GUADUAS;LA CABAÑA;CAS;4.0;0.0;0.0;0.0;-74.0;32.0;52.36554948;;5.0;1.0;30.848243376;5.02523562316;-74.5478793193,5.02523562316
